STATION,NAME,COUNTY,LATITUDE,LONGITUDE,ELEVATION,DATE,EMNT,EMXP,EMXT,PRCP,TAVG,TMAX,TMIN
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2009/3/1,-6.7,36.1,28.3,138.3,10.8,16.6,5.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2009/4/1,1.1,34.5,31.1,66.5,16.1,23.4,8.8
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2009/5/1,8.9,32,31.7,183.3,21.5,26.9,16.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2009/6/1,16.7,24.4,34.4,88.9,25.7,31.5,19.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2009/7/1,17.2,30.7,35,113,26,31.6,20.4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2009/8/1,19.4,47.8,36.1,180.3,26.8,31.7,21.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2009/9/1,8.3,9.1,32.2,17.4,22.4,27.9,16.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2009/10/1,2.8,24.9,31.1,55,16.4,22.2,10.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2009/11/1,-1.1,71.9,27.2,163.2,12.8,18.5,7.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2009/12/1,-3.3,51.6,23.3,157.4,6.6,12.1,1.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2010/1/1,-9.4,21.3,21.1,72.7,3.6,9.5,-2.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2010/2/1,-6.7,33.5,18.9,92.9,4.2,9.6,-1.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2010/3/1,-2.2,32,25,93.6,10.6,17.2,4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2010/4/1,3.9,6.4,31.7,14.3,17.4,25.4,9.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2010/5/1,8.9,34.8,33.3,123.7,22.4,28.2,16.7
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2010/6/1,17.8,47,36.7,183.5,27.8,33,22.5
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2010/7/1,16.1,81.3,36.7,180.9,27.5,33.1,22
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2010/8/1,18.3,6.6,35.6,21.1,27.6,32.9,22.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2010/9/1,15,50.3,36.1,154.9,25.4,32.1,18.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2010/10/1,5,8.1,30.6,13.7,18,24.8,11.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2010/11/1,0,14.2,23.9,31.4,11.7,18.4,5
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2010/12/1,-8.9,11.2,22.2,42.1,2.3,7.7,-3.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2011/1/1,-8.3,5.3,21.7,22.6,3.6,9.3,-2.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2011/2/1,-3.9,40.1,26.7,89.3,9.1,15.8,2.5
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2011/3/1,-0.6,25.4,28.9,113,11.8,18.6,5.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2011/4/1,2.2,18.5,30,82.5,17.7,24.6,10.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2011/5/1,7.2,43.7,35,164.1,21.6,27.6,15.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2011/6/1,16.7,26.7,37.8,53.3,27.1,33.2,21
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2011/7/1,18.3,34.5,38.3,115.9,28.4,34.3,22.5
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2011/8/1,17.8,76.2,37.8,239.8,27.1,32.9,21.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2011/9/1,13.3,28.7,32.8,74.5,23.3,28.5,18.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2011/10/1,0,18.3,28.9,64.5,15.8,22.6,9.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2011/11/1,-1.1,43.2,27.8,91.5,12.5,19.6,5.5
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2011/12/1,-2.2,16.5,24.4,18.8,9.6,16.2,2.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2012/1/1,-7.2,14.2,22.8,65.5,7.9,14.5,1.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2012/2/1,-5.6,28.7,25.6,76.9,8.9,15.3,2.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2012/3/1,-1.7,44.4,30,98.3,16.5,23.3,9.7
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2012/4/1,2.2,21.1,30.6,65.5,16.8,23.4,10.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2012/5/1,10,48.3,32.8,161.3,22.5,28.2,16.8
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2012/6/1,13.3,47,39.4,94.3,23.5,29.8,17.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2012/7/1,21.1,56.1,39.4,142.4,28.6,34.1,23.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2012/8/1,17.2,47,33.9,195.2,25.7,30.3,21.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2012/9/1,10,12.4,35,38.7,22.9,28.7,17.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2012/10/1,4.4,12.4,31.7,37.3,17,22.9,11.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2012/11/1,-3.9,17.5,24.4,38.9,8.8,15.4,2.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2012/12/1,-3.3,33,22.2,118.1,9.5,15,3.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2013/1/1,-6.1,17.8,25.6,50.9,8.5,14.4,2.7
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2013/2/1,-5.6,27.9,20,127.7,6.8,12.7,0.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2013/3/1,-2.2,17.8,26.7,51,8.1,14.8,1.4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2013/4/1,5,30,28.9,97.9,16.4,22.7,10.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2013/5/1,7.2,21.6,31.7,76.2,19.9,25.9,13.8
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2013/6/1,15.6,72.6,35.6,325.2,25.2,30.2,20.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2013/7/1,20,26.2,32.2,164.3,25.5,29.6,21.5
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2013/8/1,15.6,51.1,32.8,186.3,24.4,29,19.8
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2013/9/1,12.2,9.7,33.3,18.1,22.7,28.6,16.8
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2013/10/1,-0.6,3.8,31.7,9,17.1,23,11.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2013/11/1,-5.6,38.6,26.1,63.4,10,16.9,3.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2013/12/1,-4.4,35.8,26.7,122.9,9.4,15.6,3.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2014/1/1,-10.6,22.6,22.2,80.5,4.2,10.4,-2.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2014/2/1,-8.9,11.9,26.7,58,7.3,13.3,1.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2014/3/1,-6.7,27.9,25,90.2,8.5,15.2,1.7
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2014/4/1,2.2,30.5,30,93.4,17.2,24.5,9.8
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2014/5/1,8.9,81.3,32.8,124.8,22.1,28.5,15.7
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2014/6/1,12.8,45.5,36.1,167.5,25.8,31.7,19.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2014/7/1,17.8,37.3,35,77.5,26.1,31.4,20.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2014/8/1,16.7,50.3,35.6,132.1,25.8,30.9,20.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2014/9/1,13.3,30,35.6,121.2,23.3,27.8,18.7
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2014/10/1,5,7.6,31.7,15.8,18.4,25.6,11.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2014/11/1,-7.8,38.1,25.6,74.6,8.9,15.5,2.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2014/12/1,-4.4,31.2,22.2,79.1,8.3,14.1,2.4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2015/1/1,-10.6,30.5,23.3,120,5.4,11.4,-0.5
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2015/2/1,-13.9,43.2,21.1,121.4,3,8.8,-2.8
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2015/3/1,-2.2,27.9,28.3,99.4,12.4,18.7,6.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2015/4/1,3.9,17.5,30.6,57.4,17.4,23.3,11.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2015/5/1,8.3,35.6,32.2,99.7,21.8,28,15.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2015/6/1,17.8,48.3,37.8,182.5,27.1,33.1,21.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2015/7/1,18.9,12.7,36.7,45.2,27.6,33.4,21.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2015/8/1,17.2,49.3,35.6,128.3,26.3,32,20.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2015/9/1,10.6,9.4,33.9,50.1,23.6,28.6,18.7
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2015/10/1,1.7,52.3,28.3,168.8,17.1,22.9,11.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2015/11/1,-2.2,39.4,25,137.6,13.8,19.3,8.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2015/12/1,-2.2,50.8,26.7,181.9,14.6,19.6,9.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2016/1/1,-6.7,15.5,20.6,53.3,5,10.3,-0.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2016/2/1,-6.7,50.8,23.9,186.9,7.1,13,1.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2016/3/1,0,11.2,29.4,46.9,15.2,22.2,8.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2016/4/1,0,39.4,31.7,68.6,16,23.3,8.7
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2016/5/1,9.4,35.6,31.1,153.5,20.8,26.2,15.4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2016/6/1,15.6,20.8,35.6,54.6,26.3,31.9,20.7
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2016/7/1,,50.3,,184.4,,,
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2016/8/1,,51.8,,111.4,,,
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2016/9/1,15.6,108.5,34.4,214,24.8,29.6,19.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2016/11/1,-1.1,23.4,27.8,23.9,11.9,19.1,4.7
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2016/12/1,-3.9,32,25,117.6,8.8,14.5,3.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2017/1/1,-8.9,22.9,25,71.9,9.3,15.1,3.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2017/2/1,-1.7,16.8,26.7,28,11.8,19.2,4.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2017/3/1,-3.3,27.9,28.9,83.1,11.6,18.9,4.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2017/4/1,2.8,76.7,32.2,210.3,19.4,25.5,13.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2017/5/1,7.8,23.9,33.9,71.8,22,28.1,15.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2017/6/1,13.3,20.8,34.4,93.5,25,30.4,19.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2017/7/1,15.6,48,35.6,134.2,27.3,32.8,21.8
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2017/8/1,15.6,71.1,35.6,147.9,26.3,31.5,21.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2017/9/1,13.3,49.5,33.3,132.2,23.4,29.1,17.7
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2017/10/1,2.8,17.8,31.7,62,19.1,25.6,12.7
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2017/11/1,-1.1,7.1,26.7,22.1,11.4,18.9,3.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2017/12/1,-4.4,49.5,23.3,95.2,7.8,13.6,2.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2018/1/1,-11.7,33,23.3,51.5,3.6,10.5,-3.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2018/2/1,-5,16,27.2,30.5,12.9,19.1,6.7
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2018/3/1,-3.9,15.2,26.7,64.3,9.4,15.6,3.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2018/4/1,1.7,34.3,29.4,87.8,14.8,22.2,7.4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2018/5/1,5.6,38.1,35,105.5,22.7,29.1,16.4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2018/6/1,15,43.2,35.6,150.8,26.4,32.2,20.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2018/7/1,13.3,43.2,36.7,117.4,26.4,32.3,20.5
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2018/8/1,16.7,50.8,35.6,138,26.8,32.3,21.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2018/9/1,18.9,381.3,35,950.1,26.8,32,21.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2018/10/1,3.9,24.4,33.9,56.7,18.6,24.3,12.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2018/11/1,-3.3,52.8,27.2,131.9,11.5,17.1,5.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2018/12/1,-2.2,41.9,23.9,152.2,9.7,15,4.5
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2019/1/1,-5,14.2,22.8,46.9,7.7,13,2.4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2019/2/1,-3.3,7.6,27.2,30.8,10.8,16.6,5
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2019/3/1,-1.7,30.5,26.1,62.7,11.1,17.5,4.7
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2019/4/1,1.7,26.7,30.6,94,17.8,24.2,11.4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2019/5/1,8.9,10.4,37.8,28.2,24.3,30.9,17.7
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2019/6/1,13.3,43.2,35.6,73.2,25.3,31.2,19.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2019/7/1,17.8,58.4,36.7,94,27.9,34,21.8
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2019/9/1,13.3,50.8,35,106.7,25.2,31.1,19.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2019/10/1,6.1,35.6,36.7,64.3,19.5,25.7,13.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2019/11/1,-2.8,14.5,29.4,46.3,10.3,16.5,4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2019/12/1,-3.3,38.1,25,124.8,9.6,15.1,4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2020/1/1,-3.3,18,26.1,71.8,10.1,15.4,4.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2020/2/1,-4.4,58.4,26.7,133.3,9.8,15.5,4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2020/3/1,-3.3,20.3,31.1,47.8,14.3,20.1,8.4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2020/4/1,,46.5,29.4,98.3,,22.4,
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2020/5/1,6.1,50.8,31.7,234.9,19.6,25.1,14.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2020/6/1,14.4,50.8,33.3,203.1,24.3,29,19.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2020/7/1,21.1,19.1,,82.1,,,22.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2020/8/1,20.6,50.8,35,126.7,26.9,31.6,22.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2020/9/1,8.9,53.3,35,178.3,22.7,27.4,18
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2020/10/1,7.2,50.8,30.6,77.7,19.3,25.2,13.4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2020/11/1,-1.1,63.5,28.3,138.3,14.6,21,8.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2021/1/1,,22.1,,124.1,,,
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2021/2/1,-3.9,53.3,24.4,158.4,7.3,12.4,2.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2021/6/1,13.9,,33.9,,24.9,30.2,19.5
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2021/7/1,16.7,40.1,34.4,157.3,26.9,32.3,21.5
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2021/8/1,19.4,,,,,,22.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2021/11/1,-3.3,8.9,25.6,19.4,10.4,17.7,3.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2021/12/1,-2.8,15,25.6,61.9,11.7,18.1,5.4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2022/1/1,-8.3,40.6,26.1,127.9,5.4,11.5,-0.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2022/2/1,-2.8,17,28.3,36.7,9.9,16.9,2.8
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2022/3/1,-3.9,23.9,28.3,35.8,13.2,21.3,5.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2022/4/1,2.2,31.8,31.1,56.7,16.4,24.5,8.4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2022/5/1,,9.7,,19,,,
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2022/6/1,13.9,40.6,36.7,86.1,26.4,33,19.7
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2022/7/1,18.9,12.4,36.1,56.1,27.8,32.7,22.8
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2022/8/1,16.1,38.9,36.1,96.7,26.6,31.8,21.4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2022/9/1,7.8,21.6,35,56.6,23.7,29.9,17.4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2022/10/1,2.2,0.5,28.3,1.3,16.2,22.5,9.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2022/11/1,-1.7,16,28.9,36.8,14.3,20.1,8.5
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2022/12/1,-9.4,29.2,23.3,62.8,7.2,13.2,1.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2023/1/1,-2.8,47,23.9,106,9.9,16,3.8
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2023/2/1,-2.2,26.7,28.3,58.7,12.4,18.6,6.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2023/3/1,-2.2,31,29.4,63.8,13.3,19.6,6.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2023/4/1,2.8,39.1,30.6,98.8,17.5,24.1,10.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2023/5/1,6.1,17.8,31.7,42.6,19.3,25.1,13.4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2023/6/1,10.6,50.8,32.8,120.9,23.3,29.1,17.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2023/7/1,20.6,36.1,35,114.7,27.7,33.2,22.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2023/8/1,18.3,50.8,37.8,189.6,27.1,32.6,21.4
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2023/9/1,12.2,22.9,35,49.1,22.8,28.5,17.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2023/10/1,3.9,10.7,28.9,26.7,17.5,24.2,10.8
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2023/11/1,-2.8,32.5,27.2,68.8,11.6,18.1,5.1
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2023/12/1,-2.8,76.2,23.3,122.2,9.4,16,2.8
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2024/1/1,-10,36.1,25,66.9,7.5,13.8,1.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2024/2/1,-1.1,28.4,23.9,52.8,9.1,15.6,2.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2024/3/1,2.2,55.9,27.2,117.3,13.8,20.4,7.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2024/4/1,3.9,20.3,31.7,66.8,17.6,24.3,10.8
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2024/5/1,11.1,55.9,32.8,170.8,22.5,28,17
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2024/6/1,11.1,7.6,36.7,20.2,26.1,32.5,19.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2024/7/1,17.2,58.4,37.8,269,27.7,32.8,22.6
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2024/8/1,15,118.1,35.6,283.5,26.1,30.9,21.2
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2024/9/1,12.8,78.7,33.3,163.8,23.5,28.1,18.8
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2024/10/1,3.3,0.8,31.1,0.8,17.6,24.3,10.9
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2024/11/1,-2.8,27.2,28.3,35.8,14.4,20.6,8.3
USC00315177,"LUMBERTON, NC US",ROBESON,34.6269,-79.025,34.1,2024/12/1,-6.7,18.3,23.3,59.1,8.3,14.2,2.4
USC00311677,"CHAPEL HILL 2 W, NC US",ORANGE,35.90861,-79.07966,152.4,1995/1/1,-10,39.6,22.8,131.3,4.8,10.5,-0.9
USC00311677,"CHAPEL HILL 2 W, NC US",ORANGE,35.90861,-79.07966,152.4,1995/2/1,-11.7,38.6,22.8,119.5,3.9,9.9,-2.2
USC00311677,"CHAPEL HILL 2 W, NC US",ORANGE,35.90861,-79.07966,152.4,1995/3/1,-3.9,35.6,27.8,95.5,10.9,18.1,3.6
USC00311677,"CHAPEL HILL 2 W, NC US",ORANGE,35.90861,-79.07966,152.4,1995/4/1,-0.6,18.3,32.2,30.1,15.3,22.5,8.1
USC00311677,"CHAPEL HILL 2 W, NC US",ORANGE,35.90861,-79.07966,152.4,1995/5/1,7.8,35.3,32.8,141.7,19.7,25.7,13.8
USC00311677,"CHAPEL HILL 2 W, NC US",ORANGE,35.90861,-79.07966,152.4,1995/6/1,12.8,67.1,33.3,196.5,22.8,27.6,18
USC00311677,"CHAPEL HILL 2 W, NC US",ORANGE,35.90861,-79.07966,152.4,1995/7/1,17.8,23.4,35.6,75.2,26.4,32,20.7
USC00311677,"CHAPEL HILL 2 W, NC US",ORANGE,35.90861,-79.07966,152.4,1995/8/1,17.8,116.1,36.7,155.8,26.4,31.8,21.1
